temp_K,intensity
1.0,0.0
1.4998749687421855,0.0
1.999749937484371,0.0
2.4996249062265568,0.0
2.999499874968742,0.0
3.4993748437109278,0.0
3.9992498124531135,0.0
4.499124781195299,0.0
4.998999749937484,0.0
5.49887471867967,0.0
5.9987496874218555,0.0
6.498624656164041,0.0
6.998499624906227,0.0
7.498374593648412,0.0
7.998249562390598,0.0
8.498124531132785,0.0
8.997999499874968,0.0
9.497874468617155,0.0
9.99774943735934,0.0
10.497624406101526,0.0
10.997499374843711,0.0
11.497374343585896,0.0
11.997249312328082,0.0
12.497124281070269,1.1857575500189917e-305
12.996999249812454,3.1863559995731816e-293
13.49687421855464,9.732422996269181e-282
13.996749187296825,4.49583544224678e-271
14.49662415603901,3.8187708420505182e-261
14.996499124781195,7.064915101610149e-252
15.496374093523382,3.2992646059039845e-243
15.996249062265568,4.42490479877356e-235
16.496124031007753,1.9090760310966427e-227
16.995998999749936,2.928439302274692e-220
17.495873968492123,1.7451678821180446e-213
17.99574893723431,4.371629743425969e-207
18.495623905976494,4.938246843883151e-201
18.99549887471868,2.6787437983718957e-195
19.495373843460865,7.382843690200047e-190
19.99524881220305,1.0876895241351194e-184
20.49512378094524,8.96763683727118e-180
20.994998749687422,4.31271131081992e-175
21.49487371842961,1.256187561013414e-170
21.994748687171793,2.2931791415510133e-166
22.49462365591398,2.706629185520866e-162
22.994498624656163,2.125095179654058e-158
23.49437359339835,1.1391665884340026e-154
23.994248562140537,4.269863664884927e-151
24.49412353088272,1.1438571386411912e-147
24.993998499624908,2.2346660245459499e-144
25.49387346836709,3.243412224476262e-141
25.99374843710928,3.557832949848307e-138
26.493623405851462,2.9967198000988936e-135
26.99349837459365,1.9667870203376498e-132
27.493373343335836,1.0195981864316008e-129
27.99324831207802,4.2281372808560194e-127
28.493123280820207,1.4191231534170807e-124
28.99299824956239,3.897560298481054e-122
29.492873218304577,8.849037547159506e-120
29.992748187046764,1.6767299217590707e-117
30.492623155788948,2.675201339391852e-115
30.992498124531135,3.624009513950548e-113
31.49237309327332,4.200930425489963e-111
31.992248062015506,4.1975634822327027e-109
32.49212303075769,3.640170981682916e-107
32.99199799949987,2.7575010913329994e-105
33.49187296824206,1.8357296005843117e-103
33.99174793698425,1.0801295757844236e-101
34.49162290572643,5.647401658703394e-100
34.99149787446862,2.637093211327578e-98
35.491372843210804,1.1050469594387438e-96
35.99124781195299,4.174203850032621e-95
36.49112278069518,1.4274342263120878e-93
36.99099774943736,4.436902164681406e-92
37.490872718179546,1.2583551513088308e-90
37.99074768692173,3.268114766061039e-89
38.49062265566392,7.799225909168424e-88
38.9904976244061,1.7158483317713867e-86
39.49037259314829,3.490768151657245e-85
39.99024756189048,6.586463129300542e-84
40.49012253063266,1.1558039711087452e-82
40.989997499374844,1.891338071599166e-81
41.48987246811703,2.893370725040305e-80
41.98974743685922,4.147950603550229e-79
42.4896224056014,5.585385114035145e-78
42.989497374343586,7.079651887809911e-77
43.489372343085776,8.464775717049043e-76
43.98924731182796,9.565951107851852e-75
44.48912228057014,1.0237066800238463e-73
44.98899724931233,1.0393131835459604e-72
45.48887221805452,1.0027554236152236e-71
45.9887471867967,9.209640190917761e-71
46.488622155538884,8.064542150059718e-70
46.988497124281075,6.743217241272715e-69
47.48837209302326,5.3918538400172355e-68
47.98824706176544,4.128567192651933e-67
48.488122030507625,3.031325901224186e-66
48.987996999249816,2.136957706672918e-65
49.487871967992,1.4481871783486046e-64
49.98774693673418,9.445674529041415e-64
50.487621905476374,5.9362808432736e-63
50.98749687421856,3.598681408751719e-62
51.48737184296074,2.106569327593079e-61
51.987246811702924,1.1919275799359374e-60
52.487121780445115,6.525103430451183e-60
52.9869967491873,3.45934678342467e-59
53.48687171792948,1.77770850999e-58
53.98674668667167,8.862635131355412e-58
54.486621655413856,4.2900600382388413e-57
54.98649662415604,2.0179536664502157e-56
55.48637159289823,9.230875387936541e-56
55.986246561640414,4.109443382659726e-55
56.4861215303826,1.7817410226143828e-54
56.98599649912478,7.528868075193773e-54
57.48587146786697,3.102629262477141e-53
57.985746436609155,1.2477474047834872e-52
58.48562140535134,4.89995330489871e-52
58.98549637409353,1.8801320264994772e-51
59.48537134283571,7.052932523880806e-51
59.985246311577896,2.5881024311771597e-50
60.48512128032008,9.295244241796465e-50
60.98499624906227,3.2691680667641644e-49
61.484871217804454,1.1265041830721128e-48
61.98474618654664,3.8050673386631347e-48
62.48462115528883,1.260473867983156e-47
62.98449612403101,4.0968370281659747e-47
63.484371092773195,1.3070792207997565e-46
63.98424606151538,4.095269219254901e-46
64.48412103025757,1.2605887085601351e-45
64.98399599899975,3.8137500700448385e-45
65.48387096774194,1.1344645721379717e-44
65.98374593648413,3.319375320797656e-44
66.4836209052263,9.556751639972932e-44
66.9834958739685,2.70838080979851e-43
67.48337084271068,7.558001386148271e-43
67.98324581145286,2.0775422254552464e-42
68.48312078019505,5.6270649753288286e-42
68.98299574893724,1.5022511456781315e-41
69.48287071767942,3.954276702200318e-41
69.98274568642161,1.0265661828725385e-40
70.4826206551638,2.6292385673457435e-40
70.98249562390598,6.645387895666335e-40
71.48237059264817,1.6579776236153778e-39
71.98224556139036,4.0843440088425275e-39
72.48212053013253,9.937230862912844e-39
72.98199549887472,2.388464728153039e-38
73.4818704676169,5.672710531774377e-38
73.98174543635909,1.331636789049271e-37
74.48162040510128,3.090341911616113e-37
74.98149537384346,7.091732601321769e-37
75.48137034258565,1.6096079089971883e-36
75.98124531132784,3.6141325136497416e-36
76.48112028007002,8.029640737586502e-36
76.9809952488122,1.7655729947116392e-35
77.4808702175544,3.842907274284936e-35
77.98074518629657,8.281398980680425e-35
78.48062015503876,1.7672574999529208e-34
78.98049512378095,3.7353296219896407e-34
79.48037009252313,7.821132202409432e-34
79.98024506126532,1.6225518196339074e-33
80.4801200300075,3.335727239022587e-33
80.97999499874969,6.797017695833183e-33
81.47986996749188,1.3729455111657268e-32
81.97974493623406,2.749568966435971e-32
82.47961990497625,5.46034457422082e-32
82.97949487371844,1.0754387188127399e-31
83.47936984246061,2.1009995560580506e-31
83.9792448112028,4.071963523127004e-31
84.479119779945,7.830344782293967e-31
84.97899474868717,1.4942284299103436e-30
85.47886971742936,2.8298982544173446e-30
85.97874468617155,5.3198527586428245e-30
86.47861965491373,9.927943416925513e-30
86.97849462365592,1.8395199586675341e-29
87.47836959239811,3.3844541567673163e-29
87.97824456114029,6.183920040370882e-29
88.47811952988248,1.1222282346859945e-28
88.97799449862465,2.02297476433875e-28
89.47786946736684,3.6227671889979627e-28
89.97774443610903,6.445828225822053e-28
90.47761940485121,1.139598774473347e-27
90.9774943735934,2.0021920861289384e-27
91.47736934233559,3.4961061480780756e-27
91.97724431107777,6.0678130951982975e-27
92.47711927981996,1.0468661664696206e-26
92.97699424856215,1.795573840406201e-26
93.47686921730433,3.0620294961945005e-26
93.97674418604652,5.192176586373097e-26
94.47661915478871,8.755131353487475e-26
94.97649412353088,1.4682071142522403e-25
95.47636909227307,2.448843011900713e-25
95.97624406101525,4.062751531682361e-25
96.47611902975744,6.705038127197834e-25
96.97599399849963,1.1008778751240755e-24
97.47586896724181,1.798326099457429e-24
97.975743935984,2.9229606435782794e-24
98.47561890472619,4.7275466547981484e-24
98.97549387346837,7.609208137639965e-24
99.47536884221056,1.2188932881802648e-23
99.97524381095275,1.9433259519061822e-23
100.47511877969492,3.083968256937058e-23
100.97499374843711,4.8717878538691434e-23
101.4748687171793,7.66143998776167e-23
101.97474368592148,1.1995124986545147e-22
102.47461865466367,1.8698195592200232e-22
102.97449362340585,2.9021698661098436e-22
103.47436859214804,4.485401200657791e-22
103.97424356089023,6.903378787377427e-22
104.4741185296324,1.0581083731654984e-21
104.9739934983746,1.615222056954101e-21
105.47386846711679,2.4558004473462002e-21
105.97374343585896,3.719095274368332e-21
106.47361840460115,5.610339000119855e-21
106.97349337334335,8.43086624423504e-21
107.47336834208552,1.2621468109130089e-20
107.97324331082771,1.8824566419006475e-20
108.4731182795699,2.7973058538035217e-20
108.97299324831208,4.1416825760296693e-20
109.47286821705427,6.110224542720181e-20
109.97274318579646,8.982604061981205e-20
110.47261815453864,1.3159303767662017e-19
110.97249312328083,1.9211868300446163e-19
111.472368092023,2.795325723816367e-19
111.9722430607652,4.0536020627904037e-19
112.47211802950739,5.858886202200293e-19
112.97199299824956,8.440599963196365e-19
113.47186796699175,1.2120892140321893e-18
113.97174293573394,1.73507099970421e-18
114.47161790447612,2.4759357521166632e-18
114.97149287321831,3.522237957391819e-18
115.4713678419605,4.99542744617313e-18
115.97124281070268,7.063474755306022e-18
116.47111777944487,9.958014677465112e-18
116.97099274818706,1.399755897243466e-17
117.47086771692923,1.9618838993386378e-17
117.97074268567142,2.7419008869922462e-17
118.4706176544136,3.8212317826629606e-17
118.97049262315579,5.3106007789159694e-17
119.47036759189798,7.360168855787955e-17
119.97024256064016,1.017303883825311e-16
120.47011752938235,1.4023200135754457e-16
120.96999249812454,1.9279311824447513e-16
121.46986746686672,2.6436144164189817e-16
121.96974243560891,3.615604125316299e-16
122.4696174043511,4.932346448074736e-16
122.96949237309327,6.711656952695261e-16
123.46936734183546,9.110091138986712e-16
123.96924231057766,1.2335182815562935e-15
124.46911727931983,1.6661390735423042e-15
124.96899224806202,2.245082916327503e-15
125.4688672168042,3.0180156125958183e-15
125.96874218554639,4.047536989178174e-15
126.46861715428858,5.415673948972358e-15
126.96849212303076,7.229669326562003e-15
127.46836709177295,9.62942407790773e-15
