Time (Million Years),Number of Trapped Electrons
9.000090000900009,141920491665.93332
9.04009040090401,142504008269.29254
9.080090800908009,143087128046.20123
9.12009120091201,143669851266.526
9.16009160091601,144252178199.94992
9.20009200092001,144834109115.97266
9.24009240092401,145415644283.91055
9.28009280092801,145996783972.8969
9.32009320093201,146577528451.8819
9.36009360093601,147157877989.63278
9.40009400094001,147737832854.73413
9.44009440094401,148317393315.5877
9.480094800948011,148896559640.4128
9.520095200952008,149475332097.24634
9.560095600956009,150053710953.94287
9.60009600096001,150631696478.1748
9.640096400964008,151209288937.43246
9.680096800968009,151786488599.0243
9.72009720097201,152363295730.07693
9.76009760097601,152939710597.5353
9.80009800098001,153515733468.16272
9.84009840098401,154091364608.54114
9.88009880098801,154666604285.07123
9.92009920099201,155241452763.9723
9.96009960099601,155815910311.2827
10.00010000100001,156389977192.8599
10.04010040100401,156963653674.3803
10.08010080100801,157536940021.33987
10.12010120101201,158109836499.05377
10.160101601016011,158682343372.6568
10.20010200102001,159254460907.10333
10.24010240102401,159826189367.16763
10.280102801028011,160397529017.44373
10.32010320103201,160968480122.34573
10.36010360103601,161539042946.10788
10.400104001040011,162109217752.78467
10.440104401044012,162679004806.2509
10.480104801048011,163248404370.20193
10.520105201052012,163817416708.1538
10.560105601056012,164386042083.4431
10.600106001060011,164954280759.22748
10.64010640106401,165522132998.48538
10.68010680106801,166089599064.01645
10.72010720107201,166656679218.44147
10.76010760107601,167223373724.20267
10.80010800108001,167789682843.56363
10.840108401084011,168355606838.60947
10.88010880108801,168921145971.2471
10.92010920109201,169486300503.20517
10.960109601096011,170051070696.0343
11.00011000110001,170615456811.1071
11.04011040110401,171179459109.61838
11.080110801108011,171743077852.58524
11.120111201112012,172306313300.84714
11.16011160111601,172869165715.06607
11.200112001120011,173431635355.72668
11.240112401124012,173993722483.13638
11.280112801128011,174555427357.42535
11.320113201132012,175116750238.54694
11.360113601136012,175677691386.27747
11.400114001140013,176238251060.2165
11.440114401144012,176798429519.78693
11.480114801148012,177358227024.2352
11.520115201152013,177917643832.63123
11.560115601156012,178476680203.86865
11.600116001160012,179035336396.66498
11.640116401164013,179593612669.56158
11.680116801168012,180151509280.92383
11.720117201172012,180709026488.9414
11.760117601176013,181266164551.6281
11.800118001180014,181822923726.82224
11.84011840118401,182379304272.18652
11.880118801188011,182935306445.2084
11.920119201192012,183490930503.19998
11.960119601196011,184046176703.29825
12.000120001200012,184601045302.46524
12.040120401204012,185155536557.48795
12.080120801208013,185709650724.97864
12.120121201212012,186263388061.37488
12.160121601216012,186816748822.93973
12.200122001220013,187369733265.76178
12.240122401224012,187922341645.75516
12.280122801228012,188474574218.66
12.320123201232013,189026431240.04218
12.360123601236012,189577912965.29355
12.400124001240012,190129019649.63226
12.440124401244013,190679751548.10254
12.480124801248014,191230108915.60382
12.520125201252013,191780092006.9716
12.560125601256013,192329701076.75443
12.600126001260014,192878936379.31082
12.640126401264013,193427798168.82617
12.680126801268013,193976286699.3131
12.720127201272014,194524402224.61133
12.760127601276015,195072144998.38794
12.800128001280013,195619515274.13748
12.840128401284014,196166513305.18207
12.880128801288015,196713139344.6715
12.920129201292012,197259393645.58328
12.960129601296012,197805276460.723
13.000130001300013,198350788042.72406
13.040130401304012,198895928644.04816
13.080130801308012,199440698516.98523
13.120131201312013,199985097913.65347
13.160131601316014,200529127085.99966
13.200132001320013,201072786285.79913
13.240132401324013,201616075764.656
13.280132801328014,202158995774.0031
13.320133201332013,202701546565.10223
13.360133601336013,203243728389.04437
13.400134001340014,203785541496.7495
13.440134401344014,204326986138.96698
13.480134801348013,204868062566.27548
13.520135201352014,205408771029.08337
13.560135601356015,205949111777.62842
13.600136001360013,206489085061.9782
13.640136401364014,207028691132.0303
13.680136801368015,207567930237.5121
13.720137201372015,208106802627.981
13.760137601376014,208645308552.82477
13.800138001380015,209183448261.2614
13.840138401384015,209721222002.33936
13.880138801388014,210258630024.9375
13.920139201392015,210795672577.76547
13.960139601396016,211332349909.3636
14.000140001400013,211868662268.10306
14.040140401404013,212404609902.18613
14.080140801408014,212940193059.64606
14.120141201412014,213475411988.34732
14.160141601416013,214010266935.98572
14.200142001420014,214544758150.08856
14.240142401424015,215078885878.0146
14.280142801428013,215612650366.95422
14.320143201432014,216146051863.9297
14.360143601436015,216679090615.7951
14.400144001440015,217211766869.23648
14.440144401444014,217744080870.77197
14.480144801448015,218276032866.75204
14.520145201452015,218807623103.35934
14.560145601456014,219338851826.609
14.600146001460015,219869719282.34875
14.640146401464015,220400225716.2589
14.680146801468014,220930371373.85257
14.720147201472015,221460156500.47574
14.760147601476016,221989581341.30737
14.800148001480016,222518646141.35956
14.840148401484015,223047351145.47757
14.880148801488016,223575696598.34003
14.920149201492016,224103682744.45895
14.960149601496015,224631309828.1799
15.000150001500016,225158578093.68213
15.040150401504016,225685487784.9786
15.080150801508017,226212039145.9162
15.120151201512014,226738232420.1757
15.160151601516015,227264067851.27206
15.200152001520015,227789545682.5544
15.240152401524014,228314666157.20618
15.280152801528015,228839429518.2452
15.320153201532015,229363836008.5239
15.360153601536016,229887885870.72922
15.400154001540015,230411579347.3829
15.440154401544016,230934916680.84167
15.480154801548016,231457898113.297
15.520155201552015,231980523886.77554
15.560155601556016,232502794243.1392
15.600156001560016,233024709424.08502
15.640156401564015,233546269671.1455
15.680156801568016,234067475225.68875
15.720157201572016,234588326328.91833
15.760157601576017,235108823221.8736
15.800158001580016,235628966145.42972
15.840158401584016,236148755340.29788
15.880158801588017,236668191047.0252
15.920159201592016,237187273505.995
15.960159601596017,237706002957.42688
16.000160001600015,238224379641.3768
16.040160401604016,238742403797.73718
16.080160801608017,239260075666.237
16.120161201612017,239777395486.442
16.160161601616018,240294363497.75467
16.200162001620015,240810979939.41437
16.240162401624016,241327245050.49756
16.280162801628016,241843159069.9178
16.320163201632017,242358722236.42575
16.360163601636017,242873934788.65997
16.400164001640018,243388796965.28888
16.44016440164402,243903309004.61923
16.480164801648016,244417471144.76593
16.520165201652016,244931283623.68195
16.560165601656017,245444746679.1584
16.600166001660018,245957860548.82465
16.64016640166402,246470625470.1485
16.68016680166802,246983041680.43622
16.72016720167202,247495109416.8327
16.760167601676017,248006828916.3215
16.800168001680017,248518200415.7251
16.840168401684018,249029224151.70486
16.880168801688015,249539900360.7611
16.920169201692016,250050229279.2335
16.960169601696016,250560211143.30078
17.000170001700017,251069846188.9811
17.040170401704017,251579134652.1322
17.080170801708018,252088076768.4513
17.12017120171202,252596672773.47534
17.160171601716016,253104922902.581
17.200172001720016,253612827390.98502
17.240172401724017,254120386473.74402
17.280172801728018,254627600385.75482
17.32017320173202,255134469361.7545
17.36017360173602,255640993636.32034
17.40017400174002,256147173443.87027
17.440174401744017,256653009018.6626
17.480174801748017,257158500594.79642
17.520175201752018,257663648406.2116
17.56017560175602,258168452686.68878
17.60017600176002,258672913669.8497
17.64017640176402,259177031589.15717
17.68017680176802,259680806677.9152
17.720177201772017,260184239169.269
17.760177601776018,260687329296.20544
17.80017800178002,261190077291.55273
17.84017840178402,261692483387.98074
17.88017880178802,262194547818.00107
17.920179201792017,262696270813.9672
17.960179601796018,263197652608.07465
18.000180001800018,263698693432.36078
18.04018040180402,264199393518.70532
18.08018080180802,264699753098.83017
18.12018120181202,265199772404.29962
18.160181601816017,265699451666.5204
18.200182001820018,266198791116.74197
18.24018240182402,266697790986.0564
18.28018280182802,267196451505.3985
18.32018320183202,267694772905.5461
18.36018360183602,268192755417.12
18.40018400184002,268690399270.58405
18.440184401844018,269187704696.24542
18.48018480184802,269684671924.25467
18.52018520185202,270181301184.60562
18.56018560185602,270677592707.13574
18.60018600186002,271173546721.52615
18.64018640186402,271669163457.3017
18.68018680186802,272164443143.8311
18.72018720187202,272659386010.32697
18.76018760187602,273153992285.84613
18.80018800188002,273648262199.28946
18.84018840188402,274142195979.4022
18.88018880188802,274635793854.77386
18.920189201892022,275129056053.83856
18.960189601896023,275621982804.8749
19.000190001900016,276114574336.0062
19.040190401904017,276606830875.2008
19.080190801908017,277098752650.27155
19.120191201912018,277590339888.87665
19.16019160191602,278081592818.5192
19.20019200192002,278572511666.5477
19.24019240192402,279063096660.1558
19.280192801928017,279553348026.3826
19.320193201932018,280043265992.11285
19.360193601936018,280532850784.0769
19.40019400194002,281022102628.8507
19.44019440194402,281511021752.8562
19.48019480194802,281999608382.36115
19.52019520195202,282487862743.47955
19.560195601956018,282975785062.17126
19.60019600196002,283463375564.2428
19.64019640196402,283950634475.3466
19.68019680196802,284437562020.9819
19.72019720197202,284924158426.49426
19.76019760197602,285410423917.07605
19.800198001980018,285896358717.76636
19.84019840198402,286381963053.4512
19.88019880198802,286867237148.86346
19.92019920199202,287352181228.5832
19.96019960199602,287836795517.03766
20.00020000200002,288321080238.5012
20.04020040200402,288805035617.09576
20.08020080200802,289288661876.7907
20.12020120201202,289771959241.40295
20.16020160201602,290254927934.59717
20.20020200202002,290737568179.8858
20.24020240202402,291219880200.64557
20.280202802028022,291701864220.1647
20.320203202032022,292183520461.51385
20.36020360203602,292664849147.6024
20.40020400204002,293145850501.188
20.44020440204402,293626524744.8768
20.48020480204802,294106872101.1236
20.520205202052022,294586892792.2318
20.560205602056023,295066587040.3538
20.600206002060023,295545955067.4907
20.64020640206402,296024997095.49286
20.68020680206802,296503713346.0595
20.72020720207202,296982104040.7392
20.760207602076022,297460169400.9299
20.800208002080023,297937909647.87885
20.840208402084023,298415325002.68286
20.880208802088024,298892415686.28845
20.92020920209202,299369181919.4917
20.960209602096022,299845623922.9388
21.000210002100022,300321741917.1255
21.040210402104023,300797536122.39795
21.080210802108024,301273006758.95215
21.120211202112024,301748154046.8345
21.160211602116025,302222978205.94165
21.200212002120022,302697479456.02075
21.24021240212402,303171658016.6695
21.28021280212802,303645514107.3362
21.32021320213202,304119047947.3199
21.36021360213602,304592259755.77045
21.40021400214002,305065149751.68866
21.44021440214402,305537718153.9265
21.48021480214802,306009965181.18695
21.52021520215202,306481891052.0243
21.56021560215602,306953495984.8441
21.60021600216002,307424780197.9035
21.64021640216402,307895743909.3111
21.680216802168022,308366387337.0271
21.72021720217202,308836710698.8634
21.76021760217602,309306714212.4841
21.80021800218002,309776398095.40485
21.84021840218402,310245762564.99347
21.880218802188022,310714807838.47
21.920219202192023,311183534132.9066
21.960219602196023,311651941665.2279
22.00022000220002,312120030652.21094
22.04022040220402,312587801310.4852
22.08022080220802,313055253856.5331
22.120221202212022,313522388506.6894
22.160221602216023,313989205477.14197
22.200222002220023,314455704983.9315
22.240222402224024,314921887242.9519
22.28022280222802,315387752469.94995
22.32022320223202,315853300880.52594
22.360223602236022,316318532690.1333
22.400224002240023,316783448114.079
22.440224402244024,317248047367.52344
22.480224802248024,317712330665.48083
22.520225202252025,318176298222.81903
22.560225602256022,318639950254.2596
22.600226002260023,319103286974.37823
22.640226402264023,319566308597.60455
22.680226802268024,320029015338.22235
22.720227202272024,320491407410.36957
22.760227602276025,320953485028.0385
22.800228002280026,321415248405.0759
22.840228402284023,321876697755.18304
22.880228802288023,322337833291.91583
22.920229202292024,322798655228.68475
22.960229602296025,323259163778.7553
23.000230002300025,323719359155.2477
23.040230402304026,324179241571.1373
23.080230802308023,324638811239.2545
23.120231202312024,325098068372.28503
23.160231602316024,325557013182.7697
23.200232002320025,326015645883.10486
23.240232402324025,326473966685.54236
23.280232802328026,326931975802.1895
23.320233202332027,327389673445.0095
23.360233602336024,327847059825.8212
23.400234002340024,328304135156.29944
23.440234402344025,328760899647.9748
23.480234802348026,329217353512.23425
23.520235202352026,329673496960.32074
23.560235602356027,330129330203.3335
23.600236002360027,330584853452.2282
23.64023640236402,331040066917.8169
23.68023680236802,331494970810.76825
23.720237202372022,331949565341.60767
23.760237602376023,332403850720.71704
23.800238002380024,332857827158.3354
23.840238402384024,333311494864.5586
23.880238802388025,333764854049.3394
23.920239202392022,334217904922.4879
23.960239602396022,334670647693.6714
24.000240002400023,335123082572.4144
24.040240402404024,335575209768.099
24.080240802408024,336027029489.96466
24.120241202412025,336478541947.1231
24.160241602416026,336929747348.5996
24.200242002420023,337380645903.2195
24.240242402424023,337831237819.6575
24.280242802428024,338281523306.44635
24.320243202432025,338731502571.977
24.360243602436025,339181175824.49854
24.400244002440026,339630543272.1186
24.440244402444023,340079605122.8031
24.480244802448023,340528361584.37683
24.520245202452024,340976812864.5229
24.560245602456025,341424959170.7833
24.600246002460025,341872800710.55896
24.640246402464026,342320337691.1096
24.680246802468027,342767570319.5541
24.720247202472024,343214498802.87036
24.760247602476024,343661123347.8957
24.800248002480025,344107444161.32654
24.840248402484026,344553461449.7189
24.880248802488026,344999175419.48816
24.920249202492027,345444586276.9095
24.960249602496027,345889694228.11755
25.000250002500024,346334499479.10706
25.040250402504025,346779002235.7324
25.080250802508026,347223202703.7081
25.120251202512026,347667101088.60876
25.160251602516027,348110697595.86896
25.200252002520028,348553992430.7838
25.24025240252403,348996985798.5087
25.280252802528025,349439677904.05945
25.320253202532026,349882068952.31244
25.360253602536027,350324159148.0047
25.400254002540027,350765948695.73413
25.440254402544028,351207437799.9593
25.48025480254803,351648626664.9997
25.52025520255203,352089515495.0361
25.560255602556026,352530104494.11005
25.600256002560027,352970393866.1246
25.640256402564027,353410383814.84393
25.680256802568028,353850074543.8938
25.72025720257203,354289466256.7612
25.76025760257603,354728559156.795
25.80025800258003,355167353447.2055
25.840258402584023,355605849331.065
25.880258802588024,356044047011.3075
25.920259202592025,356481946690.72906
25.960259602596025,356919548571.98773
26.000260002600026,357356852857.6038
26.040260402604027,357793859749.9597
26.080260802608024,358230569451.30023
26.120261202612024,358666982163.7327
26.160261602616025,359103098089.22687
26.200262002620025,359538917429.615
26.240262402624026,359974440386.5923
26.280262802628027,360409667161.7166
26.320263202632027,360844597956.4087
26.360263602636024,361279232971.9523
26.400264002640025,361713572409.4942
26.440264402644026,362147616470.04456
26.480264802648026,362581365354.4765
26.520265202652027,363014819263.52673
26.560265602656028,363447978397.7952
26.600266002660028,363880842957.74567
26.640266402664025,364313413143.70514
26.680266802668026,364745689155.86475
26.720267202672026,365177671194.2792
26.760267602676027,365609359458.86707
26.800268002680028,366040754149.41113
26.84026840268403,366471855465.55804
26.88026880268803,366902663606.8188
26.920269202692026,367333178772.5685
26.960269602696027,367763401162.0468
27.000270002700027,368193330974.35767
27.040270402704028,368622968408.4696
27.08027080270803,369052313663.2159
27.12027120271203,369481366937.2944
27.16027160271603,369910128429.26776
27.200272002720027,370338598337.56366
27.240272402724028,370766776860.47485
27.280272802728028,371194664196.15894
27.32027320273203,371622260542.63885
27.36027360273603,372049566097.80273
27.40027400274003,372476581059.4042
27.44027440274403,372903305625.06213
27.480274802748028,373329739992.2611
27.52027520275203,373755884358.3513
27.56027560275603,374181738920.5486
27.60027600276003,374607303875.93463
27.64027640276403,375032579421.45703
27.68027680276803,375457565753.92944
27.720277202772028,375882263070.03143
27.76027760277603,376306671566.3089
27.80027800278003,376730791439.17395
27.84027840278403,377154622884.9051
27.88027880278803,377578166099.6471
27.92027920279203,378001421279.41156
27.96027960279603,378424388620.07635
28.000280002800025,378847068316.6701
28.040280402804026,379269460566.3767
28.080280802808026,379691565563.9023
28.120281202812027,380113383504.59607
28.160281602816028,380534914583.67444
28.20028200282003,380956158996.22107
28.24028240282403,381377116937.1868
28.280282802828026,381797788601.39
28.320283202832027,382218174183.5165
28.360283602836027,382638273878.11975
28.400284002840028,383058087879.62085
28.44028440284403,383477616382.3086
28.48028480284803,383896859580.3398
28.52028520285203,384315817667.7391
28.560285602856027,384734490838.3991
28.600286002860027,385152879286.0808
28.640286402864028,385570983204.41327
28.68028680286803,385988802786.89374
28.72028720287203,386406338226.888
28.76028760287603,386823589717.6303
28.80028800288003,387240557452.2235
28.840288402884028,387657241623.6389
28.88028880288803,388073642424.717
28.92028920289203,388489760048.16656
28.96028960289603,388905594686.5658
29.00029000290003,389321146532.3616
29.04029040290403,389736415777.8701
29.08029080290803,390151402615.2766
29.12029120291203,390566107236.63574
29.16029160291603,390980529833.8714
29.20029200292003,391394670598.77704
29.24029240292403,391808529723.0156
29.28029280292803,392222107398.1198
29.32029320293203,392635403815.4918
29.36029360293603,393048419166.4038
29.40029400294003,393461153641.9979
29.44029440294403,393873607433.2861
29.48029480294803,394285780731.15045
29.52029520295203,394697673726.3433
29.56029560295603,395109286609.4871
29.600296002960032,395520619571.0748
29.64029640296403,395931672801.4696
29.68029680296803,396342446490.90533
29.72029720297203,396752940829.4864
29.76029760297603,397163156007.1879
29.800298002980032,397573092213.8558
29.840298402984033,397982749639.2067
29.880298802988033,398392128472.8283
29.92029920299203,398801228904.1794
29.96029960299603,399210051122.58984
30.00030000300003,399618595317.2606
30.040300403004032,400026861677.26416
30.080300803008033,400434850391.5442
30.120301203012033,400842561648.91595
30.160301603016034,401249995638.0662
30.200302003020028,401657152547.55334
30.240302403024028,402064032565.8077
30.28030280302803,402470635881.13104
30.32030320303203,402876962681.6973
30.36030360303603,403283013155.5525
30.40030400304003,403688787490.61444
30.44030440304403,404094285874.67334
30.48030480304803,404499508495.3914
30.52030520305203,404904455540.3036
30.56030560305603,405309127196.8169
30.60030600306003,405713523652.21094
30.64030640306403,406117645093.638
30.68030680306803,406521491708.12305
30.720307203072032,406925063682.5636
30.76030760307603,407328361203.7303
30.80030800308003,407731384458.26666
30.84030840308403,408134133632.6891
30.88030880308803,408536608913.3872
30.92030920309203,408938810486.6238
30.960309603096032,409340738538.535
31.00031000310003,409742393255.1301
31.04031040310403,410143774822.2922
31.08031080310803,410544883425.7776
31.12031120311203,410945719251.2163
31.160311603116032,411346282484.1121
31.200312003120033,411746573309.8425
31.240312403124033,412146591913.659
31.28031280312803,412546338480.68677
31.32031320313203,412945813195.9254
31.36031360313603,413345016244.2484
31.400314003140032,413743947810.4035
31.440314403144033,414142608079.0127
31.480314803148033,414540997234.5724
31.520315203152034,414939115461.4536
31.56031560315603,415336962943.9017
31.60031600316003,415734539866.03674
31.640316403164032,416131846411.8535
31.680316803168033,416528882765.2217
31.720317203172034,416925649109.8857
31.760317603176034,417322145629.465
31.800318003180035,417718372507.4541
31.840318403184032,418114329927.2226
31.880318803188032,418510018072.04004
31.920319203192033,418905437125.145
31.960319603196034,419300587269.55237
32.00032000320003,419695468688.13745
32.040320403204035,420090081563.65137
32.08032080320803,420484426078.721
32.12032120321203,420878502415.8489
32.16032160321603,421272310757.41345
32.20032200322003,421665851285.6691
32.240322403224035,422059124182.7464
32.28032280322803,422452129630.6518
32.320323203232036,422844867811.2681
32.36032360323603,423237338906.3544
32.40032400324003,423629543097.5462
32.440324403244034,424021480566.35535
32.48032480324803,424413151494.1703
32.520325203252035,424804556062.2561
32.56032560325603,425195694451.75464
32.60032600326004,425586566843.6843
32.640326403264034,425977173418.94073
32.68032680326803,426367514358.29626
32.720327203272035,426757589842.40027
32.76032760327603,427147400051.7794
32.800328003280036,427536945166.83746
32.84032840328403,427926225367.8554
32.88032880328804,428315240834.99176
32.920329203292034,428703991748.2823
32.96032960329603,429092478287.64056
33.000330003300036,429480700632.85754
33.04033040330403,429868658963.602
33.08033080330804,430256353459.4204
33.120331203312034,430643784299.7373
33.16033160331604,431030951663.85486
33.200332003320035,431417855730.9534
33.24033240332403,431804496680.0917
33.28033280332804,432190874690.2062
33.320333203332034,432576989940.1119
33.36033360333604,432962842608.50214
33.400334003340035,433348432873.94867
33.44033440334404,433733760914.90173
33.480334803348036,434118826909.69025
33.52033520335203,434503631036.5218
33.56033560335604,434888173473.48267
33.600336003360034,435272454398.538
33.64033640336404,435656473989.53204
33.680336803368036,436040232424.18787
33.72033720337204,436423729880.1076
33.76033760337603,436806966534.7727
33.800338003380034,437189942565.5438
33.84033840338403,437572658149.66095
33.880338803388035,437955113464.24347
33.92033920339203,438337308686.2903
33.96033960339604,438719243992.67993
34.000340003400034,439100919560.1704
34.04034040340403,439482335565.3997
34.080340803408035,439863492184.8855
34.12034120341203,440244389595.02545
34.160341603416036,440625027972.0971
34.20034200342003,441005407492.25806
34.24034240342404,441385528331.54626
34.280342803428034,441765390665.8796
34.32034320343203,442144994671.05646
34.360343603436036,442524340522.75555
34.40034400344003,442903428396.5361
34.44034440344404,443282258467.8378
34.480344803448034,443660830911.981
34.52034520345204,444039145904.1669
34.560345603456035,444417203619.4771
34.60034600346003,444795004232.8745
34.64034640346404,445172547919.2028
34.680346803468034,445549834853.1866
34.72034720347204,445926865209.43176
