Time (Million Years),Number of Trapped Electrons
6.680066800668007,107386468934.95761
6.720067200672007,107993449233.84885
6.760067600676007,108600016628.25569
6.800068000680007,109206171399.06308
6.840068400684007,109811913826.96506
6.880068800688007,110417244192.46478
6.920069200692008,111022162775.87486
6.960069600696007,111626669857.31729
7.000070000700006,112230765716.7237
7.040070400704007,112834450633.83546
7.080070800708007,113437724888.20381
7.120071200712007,114040588759.18997
7.160071600716007,114643042525.9653
7.200072000720008,115245086467.51146
7.240072400724007,115846720862.6204
7.280072800728007,116447945989.89471
7.320073200732008,117048762127.74759
7.3600736007360075,117649169554.40302
7.400074000740008,118249168547.89592
7.440074400744008,118848759386.07224
7.480074800748008,119447942346.58908
7.520075200752008,120046717706.91498
7.560075600756007,120645085744.32976
7.600076000760008,121243046735.92493
7.640076400764007,121840600958.60362
7.680076800768008,122437748689.0809
7.720077200772008,123034490203.8837
7.7600776007760075,123630825779.35109
7.800078000780008,124226755691.6344
7.840078400784008,124822280216.69724
7.8800788007880085,125417399630.31578
7.920079200792008,126012114208.07874
7.960079600796008,126606424225.38763
8.000080000800008,127200329957.45685
8.040080400804008,127793831679.31372
8.080080800808009,128386929665.79881
8.120081200812008,128979624191.56587
8.160081600816008,129571915531.08206
8.200082000820009,130163803958.62811
8.240082400824008,130755289748.29832
8.280082800828009,131346373174.00084
8.32008320083201,131937054509.45769
8.36008360083601,132527334028.20494
8.400084000840009,133117212003.59283
8.440084400844007,133706688708.7859
8.480084800848008,134295764416.76312
8.520085200852009,134884439400.31798
8.56008560085601,135472713932.0587
8.600086000860008,136060588284.36317
8.640086400864009,136648062729.27213
8.68008680086801,137235137538.8056
8.720087200872008,137821812984.8203
8.760087600876009,138408089338.98788
8.80008800088001,138993966872.79526
8.84008840088401,139579445857.5447
8.880088800888009,140164526564.35382
8.92008920089201,140749209264.15594
8.960089600896008,141333494227.69998
9.000090000900009,141917381725.55075
9.04009040090401,142500872028.08893
9.080090800908009,143083965405.5113
9.12009120091201,143666662127.8309
9.16009160091601,144248962464.877
9.20009200092001,144830866686.29535
9.24009240092401,145412375061.54825
9.28009280092801,145993487859.91476
9.32009320093201,146574205350.49066
9.36009360093601,147154527802.18866
9.40009400094001,147734455483.73862
9.44009440094401,148313988663.68756
9.480094800948011,148893127610.39972
9.520095200952008,149471872592.05682
9.560095600956009,150050223876.65823
9.60009600096001,150628181732.02084
9.640096400964008,151205746425.7794
9.680096800968009,151782918225.3866
9.72009720097201,152359697398.11313
9.76009760097601,152936084211.04785
9.80009800098001,153512078931.09796
9.84009840098401,154087681824.989
9.88009880098801,154662893159.26514
9.92009920099201,155237713200.289
9.96009960099601,155812142214.2422
10.00010000100001,156386180467.12512
10.04010040100401,156959828224.75714
10.08010080100801,157533085752.77695
10.12010120101201,158105953316.6423
10.160101601016011,158678431181.6304
10.20010200102001,159250519612.83795
10.24010240102401,159822218875.1813
10.280102801028011,160393529233.39655
10.32010320103201,160964450952.03955
10.36010360103601,161534984295.48627
10.400104001040011,162105129527.93277
10.440104401044012,162674886913.39523
10.480104801048011,163244256715.71024
10.520105201052012,163813239198.53488
10.560105601056012,164381834625.3468
10.600106001060011,164950043259.4443
10.64010640106401,165517865363.94662
10.68010680106801,166085301201.7938
10.72010720107201,166652351035.747
10.76010760107601,167219015128.38867
10.80010800108001,167785293742.1224
10.840108401084011,168351187139.17328
10.88010880108801,168916695581.5879
10.92010920109201,169481819331.2346
10.960109601096011,170046558649.8034
11.00011000110001,170610913798.8062
11.04011040110401,171174885039.57712
11.080110801108011,171738472633.27213
11.120111201112012,172301676840.86963
11.16011160111601,172864497923.17035
11.200112001120011,173426936140.7975
11.240112401124012,173988991754.1969
11.280112801128011,174550665023.63705
11.320113201132012,175111956209.20944
11.360113601136012,175672865570.82837
11.400114001140013,176233393368.23126
11.440114401144012,176793539860.97873
11.480114801148012,177353305308.45474
11.520115201152013,177912689969.86664
11.560115601156012,178471694104.24536
11.600116001160012,179030317970.44547
11.640116401164013,179588561827.14536
11.680116801168012,180146425932.84723
11.720117201172012,180703910545.8774
11.760117601176013,181261015924.3863
11.800118001180014,181817742326.34854
11.84011840118401,182374090009.56317
11.880118801188011,182930059231.65366
11.920119201192012,183485650250.06815
11.960119601196011,184040863322.0794
12.000120001200012,184595698704.78513
12.040120401204012,185150156655.10788
12.080120801208013,185704237429.7953
12.120121201212012,186257941285.4202
12.160121601216012,186811268478.3807
12.200122001220013,187364219264.9004
12.240122401224012,187916793901.0282
12.280122801228012,188468992642.63892
12.320123201232013,189020815745.43295
12.360123601236012,189572263464.93658
12.400124001240012,190123336056.5021
12.440124401244013,190674033775.30795
12.480124801248014,191224356876.39288
12.520125201252013,191774305614.72495
12.560125601256013,192323880244.98282
12.600126001260014,192873081021.65845
12.640126401264013,193421908199.07074
12.680126801268013,193970362031.36545
12.720127201272014,194518442772.5155
12.760127601276015,195066150676.32095
12.800128001280013,195613485996.40915
12.840128401284014,196160448986.23495
12.880128801288015,196707039899.0807
12.920129201292012,197253258988.05627
12.960129601296012,197799106506.09955
13.000130001300013,198344582705.9761
13.040130401304012,198889687840.27957
13.080130801308012,199434422161.43176
13.120131201312013,199978785921.68262
13.160131601316014,200522779373.11047
13.200132001320013,201066402767.62204
13.240132401324013,201609656356.95276
13.280132801328014,202152540392.66663
13.320133201332013,202695055126.15646
13.360133601336013,203237200808.6441
13.400134001340014,203778977691.18024
13.440134401344014,204320386024.64484
13.480134801348013,204861426059.7471
13.520135201352014,205402098047.02557
13.560135601356015,205942402236.8483
13.600136001360013,206482338879.4129
13.640136401364014,207021908224.74677
13.680136801368015,207561110522.7071
13.720137201372015,208099946022.981
13.760137601376014,208638414975.08557
13.800138001380015,209176517628.3683
13.840138401384015,209714254232.0067
13.880138801388014,210251625035.00882
13.920139201392015,210788630286.2132
13.960139601396016,211325270234.28894
14.000140001400013,211861545127.73593
14.040140401404013,212397455214.88492
14.080140801408014,212933000743.89755
14.120141201412014,213468181962.76654
14.160141601416013,214002999119.31583
14.200142001420014,214537452461.20065
14.240142401424015,215071542235.90762
14.280142801428013,215605268690.75482
14.320143201432014,216138632072.8921
14.360143601436015,216671632629.30087
14.400144001440015,217204270606.7946
14.440144401444014,217736546252.0185
14.480144801448015,218268459811.45004
14.520145201452015,218800011531.3988
14.560145601456014,219331201658.00662
14.600146001460015,219862030437.24786
14.640146401464015,220392498114.9293
14.680146801468014,220922604936.69037
14.720147201472015,221452351148.00327
14.760147601476016,221981736994.17307
14.800148001480016,222510762720.33774
14.840148401484015,223039428571.46835
14.880148801488016,223567734792.36923
14.920149201492016,224095681627.6779
14.960149601496015,224623269321.86526
15.000150001500016,225150498119.23593
15.040150401504016,225677368263.92792
15.080150801508017,226203879999.91312
15.120151201512014,226730033570.99713
15.160151601516015,227255829220.8197
15.200152001520015,227781267192.85452
15.240152401524014,228306347730.40945
15.280152801528015,228831071076.62665
15.320153201532015,229355437474.48273
15.360153601536016,229879447166.7887
15.400154001540015,230403100396.19025
15.440154401544016,230926397405.16782
15.480154801548016,231449338436.0366
15.520155201552015,231971923730.94672
15.560155601556016,232494153531.88348
15.600156001560016,233016028080.6672
15.640156401564015,233537547618.95352
15.680156801568016,234058712388.23346
15.720157201572016,234579522629.8335
15.760157601576017,235099978584.9157
15.800158001580016,235620080494.47784
15.840158401584016,236139828599.35355
15.880158801588017,236659223140.21228
15.920159201592016,237178264357.55954
15.960159601596017,237696952491.73706
16.000160001600015,238215287782.92264
16.040160401604016,238733270471.13052
16.080160801608017,239250900796.21136
16.120161201612017,239768178997.8525
16.160161601616018,240285105315.57776
16.200162001620015,240801679988.74783
16.240162401624016,241317903256.5603
16.280162801628016,241833775358.04968
16.320163201632017,242349296532.08765
16.360163601636017,242864467017.44806
16.400164001640018,243379287052.9159
16.44016440164402,243893756876.90918
16.480164801648016,244407876727.6631
16.520165201652016,244921646843.25095
16.560165601656017,245435067461.58398
16.600166001660018,245948138820.41153
16.64016640166402,246460861157.32135
16.68016680166802,246973234709.73944
16.72016720167202,247485259714.93027
16.760167601676017,247996936409.99692
16.800168001680017,248508265031.88126
16.840168401684018,249019245817.36383
16.880168801688015,249529879003.06412
16.920169201692016,250040164825.44073
16.960169601696016,250550103520.7913
17.000170001700017,251059695325.2527
17.040170401704017,251568940474.8012
17.080170801708018,252077839205.25253
17.12017120171202,252586391752.26196
17.160171601716016,253094598351.32443
17.200172001720016,253602459237.77472
17.240172401724017,254109974646.78745
17.280172801728018,254617144813.3772
17.32017320173202,255123969972.39874
17.36017360173602,255630450358.54706
17.40017400174002,256136586206.35742
17.440174401744017,256642377750.2055
17.480174801748017,257147825224.30762
17.520175201752018,257652928862.7206
17.56017560175602,258157688899.34213
17.60017600176002,258662105567.91074
17.64017640176402,259166179102.00592
17.68017680176802,259669909735.04822
17.720177201772017,260173297700.29938
17.760177601776018,260676343230.86246
17.80017800178002,261179046559.68192
17.84017840178402,261681407919.54367
17.88017880178802,262183427543.07532
17.920179201792017,262685105662.74606
17.960179601796018,263186442510.86713
18.000180001800018,263687438319.5915
18.04018040180402,264188093320.91425
18.08018080180802,264688407746.6726
18.12018120181202,265188381828.54608
18.160181601816017,265688015798.05646
18.200182001820018,266187309886.56815
18.24018240182402,266686264325.28796
18.28018280182802,267184879345.2655
18.32018320183202,267683155177.39307
18.36018360183602,268181092052.40588
18.40018400184002,268678690200.88223
18.440184401844018,269175949853.24335
18.48018480184802,269672871239.7539
18.52018520185202,270169454590.5217
18.56018560185602,270665700135.498
18.60018600186002,271161608104.47757
18.64018640186402,271657178727.09888
18.68018680186802,272152412232.8441
18.72018720187202,272647308851.03912
18.76018760187602,273141868810.85403
18.80018800188002,273636092341.3028
18.84018840188402,274129979671.2435
18.88018880188802,274623531029.3786
18.920189201892022,275116746644.2549
18.960189601896023,275609626744.26355
19.000190001900016,276102171557.64044
19.040190401904017,276594381312.4661
19.080190801908017,277086256236.6658
19.120191201912018,277577796558.0096
19.16019160191602,278069002504.1128
19.20019200192002,278559874302.43555
19.24019240192402,279050412180.2834
19.280192801928017,279540616364.807
19.320193201932018,280030487083.0026
19.360193601936018,280520024561.7119
19.40019400194002,281009229027.62213
19.44019440194402,281498100707.26636
19.48019480194802,281986639827.0234
19.52019520195202,282474846613.118
19.560195601956018,282962721291.6209
19.60019600196002,283450264088.4492
19.64019640196402,283937475229.36597
19.68019680196802,284424354939.98065
19.72019720197202,284910903445.74927
19.76019760197602,285397120971.9743
19.800198001980018,285883007743.8048
19.84019840198402,286368563986.2369
19.88019880198802,286853789924.11304
19.92019920199202,287338685782.12317
19.96019960199602,287823251784.8039
20.00020000200002,288307488156.53925
20.04020040200402,288791395121.56036
20.08020080200802,289274972903.9458
20.12020120201202,289758221727.6216
20.16020160201602,290241141816.3613
20.20020200202002,290723733393.7863
20.24020240202402,291205996683.3887
20.280202802028022,291687931908.563
20.320203202032022,292169539292.4846
20.36020360203602,292650819058.17114
20.40020400204002,293131771428.4886
20.44020440204402,293612396626.15125
20.48020480204802,294092694873.722
20.520205202052022,294572666393.61206
20.560205602056023,295052311408.08167
20.600206002060023,295531630139.2396
20.64020640206402,296010622809.0437
20.68020680206802,296489289639.30084
20.72020720207202,296967630851.66675
20.760207602076022,297445646667.64655
20.800208002080023,297923337308.59467
20.840208402084023,298400702995.71497
20.880208802088024,298877743950.0606
20.92020920209202,299354460392.53455
20.960209602096022,299830852543.8895
21.000210002100022,300306920624.72797
21.040210402104023,300782664855.5022
21.080210802108024,301258085456.5146
21.120211202112024,301733182647.9177
21.160211602116025,302207956649.7143
21.200212002120022,302682407681.75726
21.24021240212402,303156535963.75024
21.28021280212802,303630341715.2472
21.32021320213202,304103825155.6527
21.36021360213602,304576986504.22217
21.40021400214002,305049825980.0617
21.44021440214402,305522343802.1284
21.48021480214802,305994540189.2306
21.52021520215202,306466415360.02734
21.56021560215602,306937969533.0293
21.60021600216002,307409202926.59814
21.64021640216402,307880115758.9472
21.680216802168022,308350708248.1413
21.72021720217202,308820980612.09674
21.76021760217602,309290933068.58185
21.80021800218002,309760565835.2165
21.84021840218402,310229879129.47266
21.880218802188022,310698873168.6743
21.920219202192023,311167548169.99744
21.960219602196023,311635904350.4704
22.00022000220002,312103941926.9739
22.04022040220402,312571661116.2409
22.08022080220802,313039062134.8572
22.120221202212022,313506145199.2608
22.160221602216023,313972910525.74286
22.200222002220023,314439358330.4471
22.240222402224024,314905488829.37024
22.28022280222802,315371302238.36206
22.32022320223202,315836798773.1254
22.360223602236022,316301978649.21643
22.400224002240023,316766842082.04456
22.440224402244024,317231389286.8726
22.480224802248024,317695620478.817
22.520225202252025,318159535872.84766
22.560225602256022,318623135683.7883
22.600226002260023,319086420126.3166
22.640226402264023,319549389414.96387
22.680226802268024,320012043764.1156
22.720227202272024,320474383388.01135
22.760227602276025,320936408500.745
22.800228002280026,321398119316.2645
22.840228402284023,321859516048.37244
22.880228802288023,322320598910.7259
22.920229202292024,322781368116.83636
22.960229602296025,323241823880.07025
23.000230002300025,323701966413.6486
23.040230402304026,324161795930.64746
23.080230802308023,324621312643.9978
23.120231202312024,325080516766.4858
23.160231602316024,325539408510.7526
23.200232002320025,325997988089.295
23.240232402324025,326456255714.4647
23.280232802328026,326914211598.4693
23.320233202332027,327371855953.3718
23.360233602336024,327829188991.0908
23.400234002340024,328286210923.4009
23.440234402344025,328742921961.9323
23.480234802348026,329199322318.17145
23.520235202352026,329655412203.4606
23.560235602356027,330111191828.9982
23.600236002360027,330566661405.83923
23.64023640236402,331021821144.89465
23.68023680236802,331476671256.9321
23.720237202372022,331931211952.5758
23.760237602376023,332385443442.3064
23.800238002380024,332839365936.46136
23.840238402384024,333292979645.23517
23.880238802388025,333746284778.679
23.920239202392022,334199281546.7011
23.960239602396022,334651970159.0671
24.000240002400023,335104350825.39935
24.040240402404024,335556423755.17804
24.080240802408024,336008189157.74036
24.120241202412025,336459647242.3032
24.160241602416026,336910798217.9869
24.200242002420023,337361642293.70996
24.240242402424023,337812179678.2447
24.280242802428024,338262410580.221
24.320243202432025,338712335208.127
24.360243602436025,339161953770.3091
24.400244002440026,339611266474.9716
24.440244402444023,340060273530.1776
24.480244802448023,340508975143.84845
24.520245202452024,340957371523.764
24.560245602456025,341405462877.5628
24.600246002460025,341853249412.74225
24.640246402464026,342300731336.6583
24.680246802468027,342747908856.5262
24.720247202472024,343194782179.4199
24.760247602476024,343641351512.27277
24.800248002480025,344087617061.8771
24.840248402484026,344533579034.88477
24.880248802488026,344979237637.8068
24.920249202492027,345424593077.01404
24.960249602496027,345869645558.73663
25.000250002500024,346314395289.0645
25.040250402504025,346758842473.9476
25.080250802508026,347202987319.1954
25.120251202512026,347646830030.47754
25.160251602516027,348090370813.3237
25.200252002520028,348533609873.12384
25.24025240252403,348976547415.1279
25.280252802528025,349419183644.4466
25.320253202532026,349861518766.0507
25.360253602536027,350303552984.7717
25.400254002540027,350745286505.3018
25.440254402544028,351186719532.19385
25.48025480254803,351627852269.86145
25.52025520255203,352068684922.5792
25.560255602556026,352509217694.48285
25.600256002560027,352949450789.56903
25.640256402564027,353389384411.69574
25.680256802568028,353829018764.58215
25.72025720257203,354268354051.80896
25.76025760257603,354707390476.81824
25.80025800258003,355146128242.91376
25.840258402584023,355584567553.26074
25.880258802588024,356022708610.8865
25.920259202592025,356460551618.67993
25.960259602596025,356898096779.39197
26.000260002600026,357335344295.6356
26.040260402604027,357772294369.88605
26.080260802608024,358208947204.4805
26.120261202612024,358645303001.6189
26.160261602616025,359081361963.36316
26.200262002620025,359517124291.63794
26.240262402624026,359952590188.23047
26.280262802628027,360387759854.79065
26.320263202632027,360822633492.83124
26.360263602636024,361257211303.72766
26.400264002640025,361691493488.7187
26.440264402644026,362125480248.9058
26.480264802648026,362559171785.2539
26.520265202652027,362992568298.5909
26.560265602656028,363425669989.6082
26.600266002660028,363858477058.8606
26.640266402664025,364290989706.7665
26.680266802668026,364723208133.6078
26.720267202672026,365155132539.53015
26.760267602676027,365586763124.5431
26.800268002680028,366018100088.5199
26.84026840268403,366449143631.19794
26.88026880268803,366879893952.17865
26.920269202692026,367310351250.92755
26.960269602696027,367740515726.77466
27.000270002700027,368170387578.914
27.040270402704028,368599967006.4043
27.08027080270803,369029254208.16876
27.12027120271203,369458249382.9951
27.16027160271603,369886952729.5359
27.200272002720027,370315364446.30835
27.240272402724028,370743484731.6949
27.280272802728028,371171313783.94257
27.32027320273203,371598851801.16376
27.36027360273603,372026098981.3359
27.40027400274003,372453055522.3016
27.44027440274403,372879721621.76904
27.480274802748028,373306097477.3117
27.52027520275203,373732183286.3687
27.56027560275603,374157979246.2446
27.60027600276003,374583485554.10986
27.64027640276403,375008702407.00055
27.68027680276803,375433630001.81885
27.720277202772028,375858268535.3327
27.76027760277603,376282618204.1764
27.80027800278003,376706679204.8501
27.84027840278403,377130451733.72034
27.88027880278803,377553935987.0201
27.92027920279203,377977132160.84863
27.96027960279603,378400040451.1718
28.000280002800025,378822661053.12177
28.040280402804026,379244994163.95056
28.080280802808026,379667039978.45593
28.120281202812027,380088798692.07446
28.160281602816028,380510270500.11
28.20028200282003,380931455597.73315
28.24028240282403,381352354179.98206
28.280282802828026,381772966441.7621
28.320283202832027,382193292577.84595
28.360283602836027,382613332782.8739
28.400284002840028,383033087251.35376
28.44028440284403,383452556177.661
28.48028480284803,383871739756.0389
28.52028520285203,384290638180.59845
28.560285602856027,384709251645.3188
28.600286002860027,385127580344.047
28.640286402864028,385545624470.49817
28.68028680286803,385963384218.2558
28.72028720287203,386380859780.77155
28.76028760287603,386798051351.3654
28.80028800288003,387214959123.2261
28.840288402884028,387631583289.41046
28.88028880288803,388047924042.84454
28.92028920289203,388463981576.32275
28.96028960289603,388879756082.5084
29.00029000290003,389295247753.9338
29.04029040290403,389710456783.0002
29.08029080290803,390125383361.97797
29.12029120291203,390540027683.00665
29.16029160291603,390954389938.0951
29.20029200292003,391368470319.1215
29.24029240292403,391782269017.83356
29.28029280292803,392195786225.8484
29.32029320293203,392609022134.65283
29.36029360293603,393021976935.6034
29.40029400294003,393434650819.9265
29.44029440294403,393847043978.71826
29.48029480294803,394259156602.945
29.52029520295203,394670988883.44293
29.56029560295603,395082541010.9186
29.600296002960032,395493813175.9485
29.64029640296403,395904805568.97974
29.68029680296803,396315518380.3298
29.72029720297203,396725951800.1865
29.76029760297603,397136106018.6085
29.800298002980032,397545981225.525
29.840298402984033,397955577610.73596
29.880298802988033,398364895363.91223
29.92029920299203,398773934674.5956
29.96029960299603,399182695732.1988
30.00030000300003,399591178726.0059
30.040300403004032,399999383845.172
30.080300803008033,400407311278.7235
30.120301203012033,400814961215.5583
30.160301603016034,401222333844.44556
30.200302003020028,401629429354.0261
30.240302403024028,402036247932.81256
30.28030280302803,402442789769.18896
30.32030320303203,402849055051.41144
30.36030360303603,403255043967.6078
30.40030400304003,403660756705.77795
30.44030440304403,404066193453.79395
30.48030480304803,404471354399.3997
30.52030520305203,404876239730.21185
30.56030560305603,405280849633.7189
30.60030600306003,405685184297.282
30.64030640306403,406089243908.1347
30.68030680306803,406493028653.38336
30.720307203072032,406896538720.00665
30.76030760307603,407299774294.8563
30.80030800308003,407702735564.65686
30.84030840308403,408105422716.0056
30.88030880308803,408507835935.373
30.92030920309203,408909975409.10254
30.960309603096032,409311841323.41095
31.00031000310003,409713433864.3882
31.04031040310403,410114753217.9976
31.08031080310803,410515799570.07605
31.12031120311203,410916573106.3337
31.160311603116032,411317074012.3545
31.200312003120033,411717302473.5961
31.240312403124033,412117258675.38995
31.28031280312803,412516942802.94116
31.32031320313203,412916355041.3291
31.36031360313603,413315495575.5069
31.400314003140032,413714364590.302
31.440314403144033,414112962270.41595
31.480314803148033,414511288800.4246
31.520315203152034,414909344364.77826
31.56031560315603,415307129147.8015
31.60031600316003,415704643333.6937
31.640316403164032,416101887106.5287
31.680316803168033,416498860650.25507
31.720317203172034,416895564148.69617
31.760317603176034,417291997785.55023
31.800318003180035,417688161744.3905
31.840318403184032,418084056208.6652
31.880318803188032,418479681361.7405
31.920319203192033,418875037386.92566
31.960319603196034,419270124467.3043
32.00032000320003,419664942785.8303
32.040320403204035,420059492525.3328
32.08032080320803,420453773868.5167
32.12032120321203,420847786997.96265
32.16032160321603,421241532096.12695
32.20032200322003,421635009345.3419
32.240322403224035,422028218927.8157
32.28032280322803,422421161025.63245
32.320323203232036,422813835820.7527
32.36032360323603,423206243495.01276
32.40032400324003,423598384230.1256
32.440324403244034,423990258207.6804
32.48032480324803,424381865609.1429
32.520325203252035,424773206615.8551
32.56032560325603,425164281409.03595
32.60032600326004,425555090169.7809
32.640326403264034,425945633079.06226
32.68032680326803,426335910317.7292
32.720327203272035,426725922066.5078
32.76032760327603,427115668506.0013
32.800328003280036,427505149816.6899
32.84032840328403,427894366178.931
32.88032880328804,428283317772.9595
32.920329203292034,428672004778.8874
32.96032960329603,429060427376.7043
33.000330003300036,429448585746.27734
33.04033040330403,429836480067.35114
33.08033080330804,430224110519.5482
33.120331203312034,430611477282.36865
33.16033160331604,430998580535.19055
33.200332003320035,431385420457.26984
33.24033240332403,431771997227.7406
33.28033280332804,432158311025.6149
33.320333203332034,432544362029.78314
33.36033360333604,432930150419.0138
33.400334003340035,433315676371.9538
33.44033440334404,433700940067.1286
33.480334803348036,434085941682.942
33.52033520335203,434470681397.6765
33.56033560335604,434855159389.4934
33.600336003360034,435239375836.43243
33.64033640336404,435623330916.4125
33.680336803368036,436007024807.2312
33.72033720337204,436390457686.5653
33.76033760337603,436773629731.9705
33.800338003380034,437156541120.8819
33.84033840338403,437539192030.61365
33.880338803388035,437921582638.35925
33.92033920339203,438303713121.1917
33.96033960339604,438685583656.0635
34.000340003400034,439067194419.80646
34.04034040340403,439448545589.1325
34.080340803408035,439829637340.63293
34.12034120341203,440210469850.77905
34.160341603416036,440591043295.9219
34.20034200342003,440971357852.2926
34.24034240342404,441351413696.00244
34.280342803428034,441731211003.04254
34.32034320343203,442110749949.28455
34.360343603436036,442490030710.4803
34.40034400344003,442869053462.262
34.44034440344404,443247818380.14233
34.480344803448034,443626325639.51447
34.52034520345204,444004575415.6523
34.560345603456035,444382567883.7103
34.60034600346003,444760303218.7239
34.64034640346404,445137781595.60925
34.680346803468034,445515003189.16345
34.72034720347204,445891968174.06464
